ID_Auto,IMEI,MeterId,Socongto,Outstation,STARTTIME,ENDTIME,IMPORTKW,EXPORTKW,TOTALKVA
124183025,3531960426570140,163,20007766,001,2023-08-12 13:00:00.000,2023-08-12 13:30:00.000,0.359280,0.000000,0.000000
124188187,3531960426570140,163,20007766,001,2023-08-12 13:30:00.000,2023-08-12 14:00:00.000,0.346480,0.000000,0.000000
124268452,3531960426570140,163,20007766,001,2023-08-12 14:00:00.000,2023-08-12 14:30:00.000,0.353600,0.000000,0.000000
124268461,3531960426570140,163,20007766,001,2023-08-12 14:30:00.000,2023-08-12 15:00:00.000,0.371120,0.000000,0.000000
124268468,3531960426570140,163,20007766,001,2023-08-12 15:00:00.000,2023-08-12 15:30:00.000,0.373840,0.000000,0.000000
124268473,3531960426570140,163,20007766,001,2023-08-12 15:30:00.000,2023-08-12 16:00:00.000,0.379600,0.000000,0.000000
124268480,3531960426570140,163,20007766,001,2023-08-12 16:00:00.000,2023-08-12 16:30:00.000,0.387520,0.000000,0.000000
124268486,3531960426570140,163,20007766,001,2023-08-12 16:30:00.000,2023-08-12 17:00:00.000,0.373440,0.000000,0.000000
124268492,3531960426570140,163,20007766,001,2023-08-12 17:00:00.000,2023-08-12 17:30:00.000,0.371360,0.000000,0.000000
124268498,3531960426570140,163,20007766,001,2023-08-12 17:30:00.000,2023-08-12 18:00:00.000,0.376480,0.000000,0.000000
124268499,3531960426570140,163,20007766,001,2023-08-12 18:00:00.000,2023-08-12 18:30:00.000,0.373040,0.000000,0.000000
124268510,3531960426570140,163,20007766,001,2023-08-12 18:30:00.000,2023-08-12 19:00:00.000,0.378320,0.000000,0.000000
124268515,3531960426570140,163,20007766,001,2023-08-12 19:00:00.000,2023-08-12 19:30:00.000,0.402000,0.000000,0.000000
124268521,3531960426570140,163,20007766,001,2023-08-12 19:30:00.000,2023-08-12 20:00:00.000,0.382480,0.000000,0.000000
124268526,3531960426570140,163,20007766,001,2023-08-12 20:00:00.000,2023-08-12 20:30:00.000,0.380480,0.000000,0.000000
124268531,3531960426570140,163,20007766,001,2023-08-12 20:30:00.000,2023-08-12 21:00:00.000,0.355280,0.000000,0.000000
124268537,3531960426570140,163,20007766,001,2023-08-12 21:00:00.000,2023-08-12 21:30:00.000,0.334480,0.000000,0.000000
124268540,3531960426570140,163,20007766,001,2023-08-12 21:30:00.000,2023-08-12 22:00:00.000,0.316160,0.000000,0.000000
124268542,3531960426570140,163,20007766,001,2023-08-12 22:00:00.000,2023-08-12 22:30:00.000,0.273600,0.000000,0.000000
124286579,3531960426570140,163,20007766,001,2023-08-12 22:30:00.000,2023-08-12 23:00:00.000,0.250480,0.000000,0.000000
124292896,3531960426570140,163,20007766,001,2023-08-12 23:00:00.000,2023-08-12 23:30:00.000,0.243760,0.000000,0.000000
124292897,3531960426570140,163,20007766,001,2023-08-12 23:30:00.000,2023-08-13 00:00:00.000,0.216160,0.000000,0.000000
124299469,3531960426570140,163,20007766,001,2023-08-13 00:00:00.000,2023-08-13 00:30:00.000,0.198400,0.000000,0.000000
124312718,3531960426570140,163,20007766,001,2023-08-13 00:30:00.000,2023-08-13 01:00:00.000,0.183120,0.000000,0.000000
124312719,3531960426570140,163,20007766,001,2023-08-13 01:00:00.000,2023-08-13 01:30:00.000,0.172880,0.000000,0.000000
124323256,3531960426570140,163,20007766,001,2023-08-13 01:30:00.000,2023-08-13 02:00:00.000,0.168320,0.000000,0.000000
124329265,3531960426570140,163,20007766,001,2023-08-13 02:00:00.000,2023-08-13 02:30:00.000,0.166080,0.000000,0.000000
124336434,3531960426570140,163,20007766,001,2023-08-13 02:30:00.000,2023-08-13 03:00:00.000,0.161200,0.000000,0.000000
124341797,3531960426570140,163,20007766,001,2023-08-13 03:00:00.000,2023-08-13 03:30:00.000,0.160960,0.000000,0.000000
124347402,3531960426570140,163,20007766,001,2023-08-13 03:30:00.000,2023-08-13 04:00:00.000,0.158560,0.000000,0.000000
124352642,3531960426570140,163,20007766,001,2023-08-13 04:00:00.000,2023-08-13 04:30:00.000,0.171120,0.000000,0.000000
124358320,3531960426570140,163,20007766,001,2023-08-13 04:30:00.000,2023-08-13 05:00:00.000,0.169280,0.000000,0.000000
124363610,3531960426570140,163,20007766,001,2023-08-13 05:00:00.000,2023-08-13 05:30:00.000,0.201040,0.000000,0.000000
124368067,3531960426570140,163,20007766,001,2023-08-13 05:30:00.000,2023-08-13 06:00:00.000,0.230160,0.000000,0.000000
124374195,3531960426570140,163,20007766,001,2023-08-13 06:00:00.000,2023-08-13 06:30:00.000,0.291520,0.000000,0.000000
124378962,3531960426570140,163,20007766,001,2023-08-13 06:30:00.000,2023-08-13 07:00:00.000,0.296800,0.000000,0.000000
124384026,3531960426570140,163,20007766,001,2023-08-13 07:00:00.000,2023-08-13 07:30:00.000,0.310240,0.000000,0.000000
124389847,3531960426570140,163,20007766,001,2023-08-13 07:30:00.000,2023-08-13 08:00:00.000,0.323600,0.000000,0.000000
124394855,3531960426570140,163,20007766,001,2023-08-13 08:00:00.000,2023-08-13 08:30:00.000,0.324080,0.000000,0.000000
124401126,3531960426570140,163,20007766,001,2023-08-13 08:30:00.000,2023-08-13 09:00:00.000,0.355200,0.000000,0.000000
124406376,3531960426570140,163,20007766,001,2023-08-13 09:00:00.000,2023-08-13 09:30:00.000,0.373200,0.000000,0.000000
124413178,3531960426570140,163,20007766,001,2023-08-13 09:30:00.000,2023-08-13 10:00:00.000,0.371360,0.000000,0.000000
124417671,3531960426570140,163,20007766,001,2023-08-13 10:00:00.000,2023-08-13 10:30:00.000,0.362640,0.000000,0.000000
124424112,3531960426570140,163,20007766,001,2023-08-13 10:30:00.000,2023-08-13 11:00:00.000,0.362080,0.000000,0.000000
124429664,3531960426570140,163,20007766,001,2023-08-13 11:00:00.000,2023-08-13 11:30:00.000,0.360080,0.000000,0.000000
124434871,3531960426570140,163,20007766,001,2023-08-13 11:30:00.000,2023-08-13 12:00:00.000,0.363280,0.000000,0.000000
124438378,3531960426570140,163,20007766,001,2023-08-13 12:00:00.000,2023-08-13 12:30:00.000,0.354800,0.000000,0.000000
124446451,3531960426570140,163,20007766,001,2023-08-13 12:30:00.000,2023-08-13 13:00:00.000,0.363680,0.000000,0.000000
124446452,3531960426570140,163,20007766,001,2023-08-13 13:00:00.000,2023-08-13 13:30:00.000,0.367040,0.000000,0.000000
124455122,3531960426570140,163,20007766,001,2023-08-13 13:30:00.000,2023-08-13 14:00:00.000,0.368000,0.000000,0.000000
124462487,3531960426570140,163,20007766,001,2023-08-13 14:00:00.000,2023-08-13 14:30:00.000,0.367440,0.000000,0.000000
124467587,3531960426570140,163,20007766,001,2023-08-13 14:30:00.000,2023-08-13 15:00:00.000,0.371120,0.000000,0.000000
124473516,3531960426570140,163,20007766,001,2023-08-13 15:00:00.000,2023-08-13 15:30:00.000,0.369840,0.000000,0.000000
124476637,3531960426570140,163,20007766,001,2023-08-13 15:30:00.000,2023-08-13 16:00:00.000,0.375360,0.000000,0.000000
124488543,3531960426570140,163,20007766,001,2023-08-13 16:00:00.000,2023-08-13 16:30:00.000,0.378800,0.000000,0.000000
124494250,3531960426570140,163,20007766,001,2023-08-13 16:30:00.000,2023-08-13 17:00:00.000,0.372080,0.000000,0.000000
124498050,3531960426570140,163,20007766,001,2023-08-13 17:00:00.000,2023-08-13 17:30:00.000,0.375520,0.000000,0.000000
124504714,3531960426570140,163,20007766,001,2023-08-13 17:30:00.000,2023-08-13 18:00:00.000,0.379600,0.000000,0.000000
124511196,3531960426570140,163,20007766,001,2023-08-13 18:00:00.000,2023-08-13 18:30:00.000,0.400720,0.000000,0.000000
124515579,3531960426570140,163,20007766,001,2023-08-13 18:30:00.000,2023-08-13 19:00:00.000,0.394640,0.000000,0.000000
124521661,3531960426570140,163,20007766,001,2023-08-13 19:00:00.000,2023-08-13 19:30:00.000,0.387760,0.000000,0.000000
124528710,3531960426570140,163,20007766,001,2023-08-13 19:30:00.000,2023-08-13 20:00:00.000,0.372640,0.000000,0.000000
124531742,3531960426570140,163,20007766,001,2023-08-13 20:00:00.000,2023-08-13 20:30:00.000,0.341360,0.000000,0.000000
124537645,3531960426570140,163,20007766,001,2023-08-13 20:30:00.000,2023-08-13 21:00:00.000,0.343760,0.000000,0.000000
124545019,3531960426570140,163,20007766,001,2023-08-13 21:00:00.000,2023-08-13 21:30:00.000,0.334640,0.000000,0.000000
124549867,3531960426570140,163,20007766,001,2023-08-13 21:30:00.000,2023-08-13 22:00:00.000,0.315520,0.000000,0.000000
124555091,3531960426570140,163,20007766,001,2023-08-13 22:00:00.000,2023-08-13 22:30:00.000,0.275280,0.000000,0.000000
124560791,3531960426570140,163,20007766,001,2023-08-13 22:30:00.000,2023-08-13 23:00:00.000,0.259280,0.000000,0.000000
124566335,3531960426570140,163,20007766,001,2023-08-13 23:00:00.000,2023-08-13 23:30:00.000,0.232000,0.000000,0.000000
124570028,3531960426570140,163,20007766,001,2023-08-13 23:30:00.000,2023-08-14 00:00:00.000,0.222400,0.000000,0.000000
124575418,3531960426570140,163,20007766,001,2023-08-14 00:00:00.000,2023-08-14 00:30:00.000,0.201120,0.000000,0.000000
124581661,3531960426570140,163,20007766,001,2023-08-14 00:30:00.000,2023-08-14 01:00:00.000,0.187600,0.000000,0.000000
124586237,3531960426570140,163,20007766,001,2023-08-14 01:00:00.000,2023-08-14 01:30:00.000,0.184880,0.000000,0.000000
124594729,3531960426570140,163,20007766,001,2023-08-14 01:30:00.000,2023-08-14 02:00:00.000,0.179440,0.000000,0.000000
124599528,3531960426570140,163,20007766,001,2023-08-14 02:00:00.000,2023-08-14 02:30:00.000,0.177520,0.000000,0.000000
124604585,3531960426570140,163,20007766,001,2023-08-14 02:30:00.000,2023-08-14 03:00:00.000,0.175840,0.000000,0.000000
124610718,3531960426570140,163,20007766,001,2023-08-14 03:00:00.000,2023-08-14 03:30:00.000,0.170880,0.000000,0.000000
124616152,3531960426570140,163,20007766,001,2023-08-14 03:30:00.000,2023-08-14 04:00:00.000,0.168320,0.000000,0.000000
124620936,3531960426570140,163,20007766,001,2023-08-14 04:00:00.000,2023-08-14 04:30:00.000,0.178320,0.000000,0.000000
124627252,3531960426570140,163,20007766,001,2023-08-14 04:30:00.000,2023-08-14 05:00:00.000,0.175200,0.000000,0.000000
124631496,3531960426570140,163,20007766,001,2023-08-14 05:00:00.000,2023-08-14 05:30:00.000,0.206640,0.000000,0.000000
124638699,3531960426570140,163,20007766,001,2023-08-14 05:30:00.000,2023-08-14 06:00:00.000,0.242800,0.000000,0.000000
124643208,3531960426570140,163,20007766,001,2023-08-14 06:00:00.000,2023-08-14 06:30:00.000,0.307680,0.000000,0.000000
124649241,3531960426570140,163,20007766,001,2023-08-14 06:30:00.000,2023-08-14 07:00:00.000,0.300400,0.000000,0.000000
124654225,3531960426570140,163,20007766,001,2023-08-14 07:00:00.000,2023-08-14 07:30:00.000,0.324640,0.000000,0.000000
124667343,3531960426570140,163,20007766,001,2023-08-14 07:30:00.000,2023-08-14 08:00:00.000,0.352640,0.000000,0.000000
124669994,3531960426570140,163,20007766,001,2023-08-14 08:00:00.000,2023-08-14 08:30:00.000,0.358080,0.000000,0.000000
124676765,3531960426570140,163,20007766,001,2023-08-14 08:30:00.000,2023-08-14 09:00:00.000,0.373840,0.000000,0.000000
124683978,3531960426570140,163,20007766,001,2023-08-14 09:00:00.000,2023-08-14 09:30:00.000,0.406320,0.000000,0.000000
124689131,3531960426570140,163,20007766,001,2023-08-14 09:30:00.000,2023-08-14 10:00:00.000,0.400560,0.000000,0.000000
124694730,3531960426570140,163,20007766,001,2023-08-14 10:00:00.000,2023-08-14 10:30:00.000,0.384240,0.000000,0.000000
124699495,3531960426570140,163,20007766,001,2023-08-14 10:30:00.000,2023-08-14 11:00:00.000,0.379920,0.000000,0.000000
124704766,3531960426570140,163,20007766,001,2023-08-14 11:00:00.000,2023-08-14 11:30:00.000,0.363040,0.000000,0.000000
124711681,3531960426570140,163,20007766,001,2023-08-14 11:30:00.000,2023-08-14 12:00:00.000,0.392560,0.000000,0.000000
124715023,3531960426570140,163,20007766,001,2023-08-14 12:00:00.000,2023-08-14 12:30:00.000,0.396400,0.000000,0.000000
124722514,3531960426570140,163,20007766,001,2023-08-14 12:30:00.000,2023-08-14 13:00:00.000,0.394240,0.000000,0.000000
124725403,3531960426570140,163,20007766,001,2023-08-14 13:00:00.000,2023-08-14 13:30:00.000,0.405360,0.000000,0.000000
124733672,3531960426570140,163,20007766,001,2023-08-14 13:30:00.000,2023-08-14 14:00:00.000,0.404640,0.000000,0.000000
124738705,3531960426570140,163,20007766,001,2023-08-14 14:00:00.000,2023-08-14 14:30:00.000,0.406400,0.000000,0.000000
124745005,3531960426570140,163,20007766,001,2023-08-14 14:30:00.000,2023-08-14 15:00:00.000,0.377600,0.000000,0.000000
124751127,3531960426570140,163,20007766,001,2023-08-14 15:00:00.000,2023-08-14 15:30:00.000,0.373360,0.000000,0.000000
124757711,3531960426570140,163,20007766,001,2023-08-14 15:30:00.000,2023-08-14 16:00:00.000,0.363120,0.000000,0.000000
124765188,3531960426570140,163,20007766,001,2023-08-14 16:00:00.000,2023-08-14 16:30:00.000,0.371440,0.000000,0.000000
124768848,3531960426570140,163,20007766,001,2023-08-14 16:30:00.000,2023-08-14 17:00:00.000,0.381520,0.000000,0.000000
124776289,3531960426570140,163,20007766,001,2023-08-14 17:00:00.000,2023-08-14 17:30:00.000,0.363520,0.000000,0.000000
124776292,3531960426570140,163,20007766,001,2023-08-14 17:30:00.000,2023-08-14 18:00:00.000,0.353840,0.000000,0.000000
124782441,3531960426570140,163,20007766,001,2023-08-14 18:00:00.000,2023-08-14 18:30:00.000,0.350640,0.000000,0.000000
124791913,3531960426570140,163,20007766,001,2023-08-14 18:30:00.000,2023-08-14 19:00:00.000,0.383440,0.000000,0.000000
124796527,3531960426570140,163,20007766,001,2023-08-14 19:00:00.000,2023-08-14 19:30:00.000,0.373760,0.000000,0.000000
124803448,3531960426570140,163,20007766,001,2023-08-14 19:30:00.000,2023-08-14 20:00:00.000,0.358400,0.000000,0.000000
124807823,3531960426570140,163,20007766,001,2023-08-14 20:00:00.000,2023-08-14 20:30:00.000,0.345600,0.000000,0.000000
124813992,3531960426570140,163,20007766,001,2023-08-14 20:30:00.000,2023-08-14 21:00:00.000,0.345120,0.000000,0.000000
124818222,3531960426570140,163,20007766,001,2023-08-14 21:00:00.000,2023-08-14 21:30:00.000,0.324880,0.000000,0.000000
124823745,3531960426570140,163,20007766,001,2023-08-14 21:30:00.000,2023-08-14 22:00:00.000,0.309200,0.000000,0.000000
124830972,3531960426570140,163,20007766,001,2023-08-14 22:00:00.000,2023-08-14 22:30:00.000,0.279440,0.000000,0.000000
124836450,3531960426570140,163,20007766,001,2023-08-14 22:30:00.000,2023-08-14 23:00:00.000,0.237360,0.000000,0.000000
124840634,3531960426570140,163,20007766,001,2023-08-14 23:00:00.000,2023-08-14 23:30:00.000,0.214000,0.000000,0.000000
124845030,3531960426570140,163,20007766,001,2023-08-14 23:30:00.000,2023-08-15 00:00:00.000,0.180320,0.000000,0.000000
124851051,3531960426570140,163,20007766,001,2023-08-15 00:00:00.000,2023-08-15 00:30:00.000,0.175680,0.000000,0.000000
124859137,3531960426570140,163,20007766,001,2023-08-15 00:30:00.000,2023-08-15 01:00:00.000,0.171040,0.000000,0.000000
124861958,3531960426570140,163,20007766,001,2023-08-15 01:00:00.000,2023-08-15 01:30:00.000,0.163680,0.000000,0.000000
124869796,3531960426570140,163,20007766,001,2023-08-15 01:30:00.000,2023-08-15 02:00:00.000,0.165760,0.000000,0.000000
124874047,3531960426570140,163,20007766,001,2023-08-15 02:00:00.000,2023-08-15 02:30:00.000,0.167280,0.000000,0.000000
124880804,3531960426570140,163,20007766,001,2023-08-15 02:30:00.000,2023-08-15 03:00:00.000,0.160480,0.000000,0.000000
124885982,3531960426570140,163,20007766,001,2023-08-15 03:00:00.000,2023-08-15 03:30:00.000,0.162160,0.000000,0.000000
124892367,3531960426570140,163,20007766,001,2023-08-15 03:30:00.000,2023-08-15 04:00:00.000,0.157120,0.000000,0.000000
124897361,3531960426570140,163,20007766,001,2023-08-15 04:00:00.000,2023-08-15 04:30:00.000,0.169120,0.000000,0.000000
124902913,3531960426570140,163,20007766,001,2023-08-15 04:30:00.000,2023-08-15 05:00:00.000,0.167280,0.000000,0.000000
124907575,3531960426570140,163,20007766,001,2023-08-15 05:00:00.000,2023-08-15 05:30:00.000,0.206000,0.000000,0.000000
124912016,3531960426570140,163,20007766,001,2023-08-15 05:30:00.000,2023-08-15 06:00:00.000,0.240720,0.000000,0.000000
124918102,3531960426570140,163,20007766,001,2023-08-15 06:00:00.000,2023-08-15 06:30:00.000,0.292560,0.000000,0.000000
124924381,3531960426570140,163,20007766,001,2023-08-15 06:30:00.000,2023-08-15 07:00:00.000,0.300000,0.000000,0.000000
124928881,3531960426570140,163,20007766,001,2023-08-15 07:00:00.000,2023-08-15 07:30:00.000,0.327120,0.000000,0.000000
124936498,3531960426570140,163,20007766,001,2023-08-15 07:30:00.000,2023-08-15 08:00:00.000,0.350160,0.000000,0.000000
124940853,3531960426570140,163,20007766,001,2023-08-15 08:00:00.000,2023-08-15 08:30:00.000,0.359920,0.000000,0.000000
124945508,3531960426570140,163,20007766,001,2023-08-15 08:30:00.000,2023-08-15 09:00:00.000,0.372000,0.000000,0.000000
124951967,3531960426570140,163,20007766,001,2023-08-15 09:00:00.000,2023-08-15 09:30:00.000,0.384800,0.000000,0.000000
124958308,3531960426570140,163,20007766,001,2023-08-15 09:30:00.000,2023-08-15 10:00:00.000,0.382320,0.000000,0.000000
124963456,3531960426570140,163,20007766,001,2023-08-15 10:00:00.000,2023-08-15 10:30:00.000,0.382800,0.000000,0.000000
124968925,3531960426570140,163,20007766,001,2023-08-15 10:30:00.000,2023-08-15 11:00:00.000,0.364960,0.000000,0.000000
124973108,3531960426570140,163,20007766,001,2023-08-15 11:00:00.000,2023-08-15 11:30:00.000,0.349600,0.000000,0.000000
124977774,3531960426570140,163,20007766,001,2023-08-15 11:30:00.000,2023-08-15 12:00:00.000,0.376800,0.000000,0.000000
124983187,3531960426570140,163,20007766,001,2023-08-15 12:00:00.000,2023-08-15 12:30:00.000,0.387840,0.000000,0.000000
124990287,3531960426570140,163,20007766,001,2023-08-15 12:30:00.000,2023-08-15 13:00:00.000,0.393280,0.000000,0.000000
124996632,3531960426570140,163,20007766,001,2023-08-15 13:00:00.000,2023-08-15 13:30:00.000,0.401760,0.000000,0.000000
125002647,3531960426570140,163,20007766,001,2023-08-15 13:30:00.000,2023-08-15 14:00:00.000,0.412000,0.000000,0.000000
125007902,3531960426570140,163,20007766,001,2023-08-15 14:00:00.000,2023-08-15 14:30:00.000,0.413840,0.000000,0.000000
125013334,3531960426570140,163,20007766,001,2023-08-15 14:30:00.000,2023-08-15 15:00:00.000,0.412000,0.000000,0.000000
125017848,3531960426570140,163,20007766,001,2023-08-15 15:00:00.000,2023-08-15 15:30:00.000,0.418320,0.000000,0.000000
125024648,3531960426570140,163,20007766,001,2023-08-15 15:30:00.000,2023-08-15 16:00:00.000,0.421520,0.000000,0.000000
125029048,3531960426570140,163,20007766,001,2023-08-15 16:00:00.000,2023-08-15 16:30:00.000,0.415840,0.000000,0.000000
125034401,3531960426570140,163,20007766,001,2023-08-15 16:30:00.000,2023-08-15 17:00:00.000,0.375520,0.000000,0.000000
125040321,3531960426570140,163,20007766,001,2023-08-15 17:00:00.000,2023-08-15 17:30:00.000,0.374640,0.000000,0.000000
125046722,3531960426570140,163,20007766,001,2023-08-15 17:30:00.000,2023-08-15 18:00:00.000,0.386160,0.000000,0.000000
125052591,3531960426570140,163,20007766,001,2023-08-15 18:00:00.000,2023-08-15 18:30:00.000,0.408240,0.000000,0.000000
125057218,3531960426570140,163,20007766,001,2023-08-15 18:30:00.000,2023-08-15 19:00:00.000,0.385920,0.000000,0.000000
125062338,3531960426570140,163,20007766,001,2023-08-15 19:00:00.000,2023-08-15 19:30:00.000,0.374400,0.000000,0.000000
125068139,3531960426570140,163,20007766,001,2023-08-15 19:30:00.000,2023-08-15 20:00:00.000,0.360080,0.000000,0.000000
125073908,3531960426570140,163,20007766,001,2023-08-15 20:00:00.000,2023-08-15 20:30:00.000,0.334720,0.000000,0.000000
125078825,3531960426570140,163,20007766,001,2023-08-15 20:30:00.000,2023-08-15 21:00:00.000,0.339600,0.000000,0.000000
125085204,3531960426570140,163,20007766,001,2023-08-15 21:00:00.000,2023-08-15 21:30:00.000,0.318320,0.000000,0.000000
125085206,3531960426570140,163,20007766,001,2023-08-15 21:30:00.000,2023-08-15 22:00:00.000,0.296160,0.000000,0.000000
125093084,3531960426570140,163,20007766,001,2023-08-15 22:00:00.000,2023-08-15 22:30:00.000,0.245520,0.000000,0.000000
125101153,3531960426570140,163,20007766,001,2023-08-15 22:30:00.000,2023-08-15 23:00:00.000,0.224000,0.000000,0.000000
125104845,3531960426570140,163,20007766,001,2023-08-15 23:00:00.000,2023-08-15 23:30:00.000,0.215280,0.000000,0.000000
125111000,3531960426570140,163,20007766,001,2023-08-15 23:30:00.000,2023-08-16 00:00:00.000,0.194800,0.000000,0.000000
125115459,3531960426570140,163,20007766,001,2023-08-16 00:00:00.000,2023-08-16 00:30:00.000,0.172720,0.000000,0.000000
125123607,3531960426570140,163,20007766,001,2023-08-16 00:30:00.000,2023-08-16 01:00:00.000,0.162560,0.000000,0.000000
125126259,3531960426570140,163,20007766,001,2023-08-16 01:00:00.000,2023-08-16 01:30:00.000,0.163040,0.000000,0.000000
125135211,3531960426570140,163,20007766,001,2023-08-16 01:30:00.000,2023-08-16 02:00:00.000,0.158240,0.000000,0.000000
125139919,3531960426570140,163,20007766,001,2023-08-16 02:00:00.000,2023-08-16 02:30:00.000,0.155360,0.000000,0.000000
125145389,3531960426570140,163,20007766,001,2023-08-16 02:30:00.000,2023-08-16 03:00:00.000,0.150800,0.000000,0.000000
125150745,3531960426570140,163,20007766,001,2023-08-16 03:00:00.000,2023-08-16 03:30:00.000,0.154000,0.000000,0.000000
125156859,3531960426570140,163,20007766,001,2023-08-16 03:30:00.000,2023-08-16 04:00:00.000,0.151120,0.000000,0.000000
125161553,3531960426570140,163,20007766,001,2023-08-16 04:00:00.000,2023-08-16 04:30:00.000,0.165840,0.000000,0.000000
125166745,3531960426570140,163,20007766,001,2023-08-16 04:30:00.000,2023-08-16 05:00:00.000,0.159200,0.000000,0.000000
125170037,3531960426570140,163,20007766,001,2023-08-16 05:00:00.000,2023-08-16 05:30:00.000,0.194800,0.000000,0.000000
125178345,3531960426570140,163,20007766,001,2023-08-16 05:30:00.000,2023-08-16 06:00:00.000,0.229360,0.000000,0.000000
125182479,3531960426570140,163,20007766,001,2023-08-16 06:00:00.000,2023-08-16 06:30:00.000,0.269600,0.000000,0.000000
125189396,3531960426570140,163,20007766,001,2023-08-16 06:30:00.000,2023-08-16 07:00:00.000,0.284560,0.000000,0.000000
125194385,3531960426570140,163,20007766,001,2023-08-16 07:00:00.000,2023-08-16 07:30:00.000,0.302800,0.000000,0.000000
125201018,3531960426570140,163,20007766,001,2023-08-16 07:30:00.000,2023-08-16 08:00:00.000,0.324160,0.000000,0.000000
125207079,3531960426570140,163,20007766,001,2023-08-16 08:00:00.000,2023-08-16 08:30:00.000,0.328480,0.000000,0.000000
125212974,3531960426570140,163,20007766,001,2023-08-16 08:30:00.000,2023-08-16 09:00:00.000,0.335920,0.000000,0.000000
125217256,3531960426570140,163,20007766,001,2023-08-16 09:00:00.000,2023-08-16 09:30:00.000,0.365680,0.000000,0.000000
125223754,3531960426570140,163,20007766,001,2023-08-16 09:30:00.000,2023-08-16 10:00:00.000,0.395120,0.000000,0.000000
125227690,3531960426570140,163,20007766,001,2023-08-16 10:00:00.000,2023-08-16 10:30:00.000,0.407120,0.000000,0.000000
125234599,3531960426570140,163,20007766,001,2023-08-16 10:30:00.000,2023-08-16 11:00:00.000,0.404000,0.000000,0.000000
125240119,3531960426570140,163,20007766,001,2023-08-16 11:00:00.000,2023-08-16 11:30:00.000,0.392560,0.000000,0.000000
125251697,3531960426570140,163,20007766,001,2023-08-16 11:30:00.000,2023-08-16 12:00:00.000,0.377040,0.000000,0.000000
125254521,3531960426570140,163,20007766,001,2023-08-16 12:00:00.000,2023-08-16 12:30:00.000,0.383840,0.000000,0.000000
125261500,3531960426570140,163,20007766,001,2023-08-16 12:30:00.000,2023-08-16 13:00:00.000,0.386960,0.000000,0.000000
125264918,3531960426570140,163,20007766,001,2023-08-16 13:00:00.000,2023-08-16 13:30:00.000,0.393520,0.000000,0.000000
125271867,3531960426570140,163,20007766,001,2023-08-16 13:30:00.000,2023-08-16 14:00:00.000,0.404480,0.000000,0.000000
125278616,3531960426570140,163,20007766,001,2023-08-16 14:00:00.000,2023-08-16 14:30:00.000,0.377040,0.000000,0.000000
125282953,3531960426570140,163,20007766,001,2023-08-16 14:30:00.000,2023-08-16 15:00:00.000,0.381840,0.000000,0.000000
125289250,3531960426570140,163,20007766,001,2023-08-16 15:00:00.000,2023-08-16 15:30:00.000,0.388240,0.000000,0.000000
125294813,3531960426570140,163,20007766,001,2023-08-16 15:30:00.000,2023-08-16 16:00:00.000,0.379920,0.000000,0.000000
125301520,3531960426570140,163,20007766,001,2023-08-16 16:00:00.000,2023-08-16 16:30:00.000,0.374800,0.000000,0.000000
125306481,3531960426570140,163,20007766,001,2023-08-16 16:30:00.000,2023-08-16 17:00:00.000,0.372720,0.000000,0.000000
125311631,3531960426570140,163,20007766,001,2023-08-16 17:00:00.000,2023-08-16 17:30:00.000,0.366240,0.000000,0.000000
125318393,3531960426570140,163,20007766,001,2023-08-16 17:30:00.000,2023-08-16 18:00:00.000,0.358480,0.000000,0.000000
125322259,3531960426570140,163,20007766,001,2023-08-16 18:00:00.000,2023-08-16 18:30:00.000,0.363120,0.000000,0.000000
125328863,3531960426570140,163,20007766,001,2023-08-16 18:30:00.000,2023-08-16 19:00:00.000,0.361200,0.000000,0.000000
125331157,3531960426570140,163,20007766,001,2023-08-16 19:00:00.000,2023-08-16 19:30:00.000,0.365600,0.000000,0.000000
125339135,3531960426570140,163,20007766,001,2023-08-16 19:30:00.000,2023-08-16 20:00:00.000,0.345360,0.000000,0.000000
125345546,3531960426570140,163,20007766,001,2023-08-16 20:00:00.000,2023-08-16 20:30:00.000,0.348000,0.000000,0.000000
125351382,3531960426570140,163,20007766,001,2023-08-16 20:30:00.000,2023-08-16 21:00:00.000,0.337440,0.000000,0.000000
125355668,3531960426570140,163,20007766,001,2023-08-16 21:00:00.000,2023-08-16 21:30:00.000,0.343680,0.000000,0.000000
125362493,3531960426570140,163,20007766,001,2023-08-16 21:30:00.000,2023-08-16 22:00:00.000,0.329600,0.000000,0.000000
125365293,3531960426570140,163,20007766,001,2023-08-16 22:00:00.000,2023-08-16 22:30:00.000,0.296880,0.000000,0.000000
125372193,3531960426570140,163,20007766,001,2023-08-16 22:30:00.000,2023-08-16 23:00:00.000,0.260080,0.000000,0.000000
125377483,3531960426570140,163,20007766,001,2023-08-16 23:00:00.000,2023-08-16 23:30:00.000,0.236880,0.000000,0.000000
125381606,3531960426570140,163,20007766,001,2023-08-16 23:30:00.000,2023-08-17 00:00:00.000,0.202880,0.000000,0.000000
125386948,3531960426570140,163,20007766,001,2023-08-17 00:00:00.000,2023-08-17 00:30:00.000,0.194400,0.000000,0.000000
125395009,3531960426570140,163,20007766,001,2023-08-17 00:30:00.000,2023-08-17 01:00:00.000,0.184160,0.000000,0.000000
125397223,3531960426570140,163,20007766,001,2023-08-17 01:00:00.000,2023-08-17 01:30:00.000,0.176800,0.000000,0.000000
